ticket_id,customer_id,created_at,channel,priority,issue_category,ticket_text,sentiment,first_response_hours,resolution_hours,resolved
204159,C101947,2024-07-31T22:46,Phone,Medium,product_performance,Inventory sync takes too long to complete.,-0.57,0.69,2.93,0
204160,C101947,2024-07-28T09:29,Phone,Medium,sales_expectation,We expected multi-warehouse support out of the box.,0.21,0.1,7.0,1
204161,C101947,2024-03-08T21:28,Phone,Medium,sales_expectation,We expected multi-warehouse support out of the box.,0.15,2.69,23.13,1
204162,C101948,2024-05-12T21:34,Chat,Urgent,billing_admin,I need to change our billing email and can't find the option.,0.06,4.13,14.13,1
204163,C101948,2024-11-28T06:25,Email,Low,billing_admin,I need to change our billing email and can't find the option.,-0.09,0.23,9.19,1
204164,C101948,2024-04-14T13:05,In-App,Medium,product_performance,Inventory sync takes too long to complete.,-0.13,3.52,12.84,1
204165,C101949,2024-09-20T13:20,Phone,High,product_performance,Dashboard loads very slowly during peak hours.,0.31,5.09,27.38,1
204166,C101950,2024-04-03T08:21,In-App,Medium,billing_admin,VAT appears to be calculated incorrectly.,0.35,1.81,12.24,1
204167,C101951,2024-09-21T10:48,Phone,High,billing_admin,Our discount was not applied to this renewal.,-0.59,19.25,21.61,1
204168,C101951,2024-04-26T05:16,In-App,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,0.02,2.95,6.31,1
204169,C101952,2024-11-01T01:24,In-App,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.09,1.11,5.06,1
204170,C101952,2024-12-27T09:43,Email,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.23,5.02,8.06,1
204171,C101954,2024-04-08T11:16,Phone,Low,billing_admin,VAT appears to be calculated incorrectly.,0.15,2.15,8.26,1
204172,C101955,2024-10-29T09:16,Email,High,product_usability,Bulk upload flow is not intuitive.,-0.17,1.77,2.78,1
204173,C101955,2024-11-13T00:09,Chat,Medium,billing_admin,Our discount was not applied to this renewal.,0.09,15.79,31.9,1
204174,C101956,2024-08-17T00:32,Chat,High,billing_admin,VAT appears to be calculated incorrectly.,0.1,3.96,12.78,1
204175,C101956,2024-07-20T23:04,In-App,Low,billing_admin,We were charged for extra users we don't have.,-0.73,11.33,14.93,1
204176,C101957,2024-07-22T06:02,Phone,High,product_usability,Search results are not clearly sorted.,-0.19,8.03,19.64,1
204177,C101957,2024-12-15T06:32,In-App,Low,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",-0.01,0.71,2.55,0
204178,C101958,2024-07-11T23:03,Chat,Low,product_performance,The reporting page keeps timing out.,-0.46,6.89,7.32,1
204179,C101959,2024-04-27T06:17,Email,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,0.32,3.18,6.51,1
204180,C101959,2024-06-08T19:30,In-App,High,billing_admin,We were charged for extra users we don't have.,-0.62,3.0,3.32,1
204181,C101960,2024-10-16T08:21,Chat,Medium,billing_admin,I need to change our billing email and can't find the option.,0.16,5.22,7.2,1
204182,C101960,2024-11-14T11:24,Phone,Medium,product_performance,Inventory sync takes too long to complete.,-0.03,2.19,32.69,1
204183,C101960,2024-07-03T01:29,Chat,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.04,2.01,2.29,1
204184,C101960,2024-12-08T09:32,Email,Medium,billing_admin,VAT appears to be calculated incorrectly.,-0.39,0.35,4.63,1
204185,C101960,2024-08-21T18:16,Email,High,billing_admin,I need to change our billing email and can't find the option.,0.13,2.45,4.07,1
204186,C101961,2024-11-09T21:27,Email,Low,product_performance,Inventory sync takes too long to complete.,-0.28,6.4,46.97,1
204187,C101961,2024-05-07T04:41,Email,High,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.31,3.0,14.78,0
204188,C101961,2024-08-23T16:38,Chat,Medium,product_performance,The reporting page keeps timing out.,-0.18,1.72,10.49,1
204189,C101961,2024-11-10T14:12,Phone,Low,sales_expectation,Sales promised a custom report that doesn't exist.,-0.8,0.7,5.67,1
204190,C101961,2024-11-11T18:47,In-App,Medium,product_usability,It's hard to find where to update product SKUs.,-0.38,2.24,15.95,1
204191,C101961,2024-09-15T17:27,In-App,Medium,billing_admin,Our discount was not applied to this renewal.,0.2,9.94,11.12,1
204192,C101961,2024-12-15T21:19,Email,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,0.17,3.5,10.61,1
204193,C101963,2024-05-29T21:33,Chat,Medium,billing_admin,Our discount was not applied to this renewal.,-0.28,0.17,0.71,1
204194,C101963,2024-02-12T20:33,In-App,Medium,product_usability,Bulk upload flow is not intuitive.,-0.27,4.05,12.76,1
204195,C101963,2024-12-01T18:26,Chat,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,0.06,3.33,9.37,1
204196,C101963,2024-09-06T13:01,Phone,High,product_usability,The new dashboard is confusing for my staff.,-0.17,0.43,7.51,1
204197,C101964,2024-12-10T05:29,In-App,High,billing_admin,Our discount was not applied to this renewal.,0.24,11.57,14.64,1
204198,C101966,2024-10-28T03:54,In-App,Low,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",0.05,0.47,5.48,1
204199,C101967,2024-07-07T12:11,Chat,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,0.05,2.12,12.56,1
204200,C101967,2024-04-08T02:51,Email,Medium,product_performance,The reporting page keeps timing out.,-0.32,6.34,13.17,1
204201,C101967,2024-12-11T04:56,In-App,High,product_usability,Bulk upload flow is not intuitive.,-0.25,1.47,2.53,1
204202,C101967,2024-12-02T13:39,Email,High,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.01,2.26,8.0,1
204203,C101967,2024-03-30T04:29,Chat,Medium,product_usability,The new dashboard is confusing for my staff.,-0.31,5.06,10.33,1
204204,C101968,2024-12-26T14:39,Email,Urgent,billing_admin,We were charged for extra users we don't have.,-0.26,1.89,4.19,1
204205,C101968,2024-09-05T15:43,Email,Low,product_usability,The new dashboard is confusing for my staff.,-0.0,0.58,12.52,1
204206,C101969,2024-12-30T08:55,In-App,Low,billing_admin,Our discount was not applied to this renewal.,-0.07,5.11,5.12,1
204207,C101969,2024-06-09T14:37,Phone,High,sales_expectation,We expected multi-warehouse support out of the box.,-0.16,0.59,2.27,1
204208,C101970,2024-07-15T13:31,Phone,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,0.24,0.64,19.97,0
204209,C101971,2024-11-21T14:47,Chat,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.2,2.3,27.6,1
204210,C101972,2024-11-05T18:04,Phone,Medium,product_performance,The reporting page keeps timing out.,-0.26,0.12,18.58,1
204211,C101972,2024-10-26T11:32,In-App,Low,product_performance,The reporting page keeps timing out.,-0.18,0.1,23.04,1
204212,C101973,2024-11-20T17:32,In-App,Medium,product_usability,Bulk upload flow is not intuitive.,0.35,4.17,4.37,1
204213,C101973,2024-04-23T00:43,In-App,Medium,product_performance,Inventory sync takes too long to complete.,-0.11,0.54,8.93,1
204214,C101974,2024-07-07T18:25,Email,Low,product_usability,The new dashboard is confusing for my staff.,-0.56,3.24,12.69,0
204215,C101974,2024-12-20T23:05,Email,Low,product_performance,The reporting page keeps timing out.,-0.02,12.98,22.74,1
204216,C101974,2024-08-04T16:49,Chat,High,billing_admin,We were charged for extra users we don't have.,-0.25,1.99,2.63,1
204217,C101975,2024-12-13T00:58,In-App,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,-0.29,0.1,0.18,1
204218,C101975,2024-06-08T01:29,Chat,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.25,10.43,11.86,1
204219,C101976,2024-12-12T12:35,Chat,Medium,product_usability,The new dashboard is confusing for my staff.,0.25,1.01,5.55,0
204220,C101977,2024-09-15T19:57,In-App,High,billing_admin,Our discount was not applied to this renewal.,0.22,3.62,4.22,0
204221,C101977,2024-08-26T01:26,In-App,Medium,product_usability,Bulk upload flow is not intuitive.,0.14,2.87,13.4,1
204222,C101977,2024-12-09T06:21,Phone,Medium,billing_admin,I need to change our billing email and can't find the option.,-0.68,2.73,5.67,1
204223,C101977,2024-11-12T14:15,Email,High,product_performance,Mobile app crashes when I try to view inventory levels.,-0.22,5.23,11.15,1
204224,C101978,2024-11-22T10:21,Phone,Medium,product_usability,It's hard to find where to update product SKUs.,-0.19,1.18,9.38,1
204225,C101978,2024-12-16T21:57,Email,Medium,sales_expectation,We expected multi-warehouse support out of the box.,-0.33,0.9,9.85,1
204226,C101978,2024-11-18T19:38,Chat,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,0.12,0.1,6.51,1
204227,C101978,2024-08-15T01:19,Phone,Urgent,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.03,14.4,22.44,1
204228,C101979,2024-10-18T02:19,Email,Medium,product_usability,It's hard to find where to update product SKUs.,-0.18,0.75,7.37,1
204229,C101980,2024-02-11T20:58,Email,High,billing_admin,We were charged for extra users we don't have.,-0.26,1.33,21.06,1
204230,C101981,2024-08-11T01:12,In-App,Medium,product_usability,Bulk upload flow is not intuitive.,0.24,3.78,5.87,0
204231,C101981,2024-07-31T10:40,In-App,High,billing_admin,We were charged for extra users we don't have.,0.03,4.08,5.02,1
204232,C101981,2024-06-19T18:40,In-App,High,product_performance,Dashboard loads very slowly during peak hours.,-0.25,0.1,11.0,1
204233,C101981,2024-10-09T17:03,Chat,Medium,billing_admin,VAT appears to be calculated incorrectly.,-0.04,0.77,8.99,1
204234,C101981,2024-06-25T11:27,Phone,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,0.37,2.03,21.03,1
204235,C101982,2024-04-04T00:58,Chat,High,billing_admin,Our discount was not applied to this renewal.,0.03,1.88,4.41,1
204236,C101984,2024-12-12T09:52,Email,Low,billing_admin,VAT appears to be calculated incorrectly.,-0.07,1.34,5.79,1
204237,C101985,2024-12-05T19:20,In-App,Medium,product_usability,The new dashboard is confusing for my staff.,0.56,1.62,11.98,1
204238,C101987,2024-12-22T03:22,In-App,Medium,billing_admin,I need to change our billing email and can't find the option.,0.01,0.53,2.5,1
204239,C101987,2024-10-07T21:28,Chat,Low,product_usability,The new dashboard is confusing for my staff.,0.51,2.65,21.13,1
204240,C101987,2024-11-11T22:02,Chat,Medium,billing_admin,I need to change our billing email and can't find the option.,0.19,1.01,1.19,1
204241,C101988,2024-03-01T17:23,Phone,Medium,product_performance,The reporting page keeps timing out.,0.24,14.03,16.36,1
204242,C101988,2024-07-31T05:19,Email,Medium,product_usability,The new dashboard is confusing for my staff.,0.17,4.65,12.8,1
204243,C101989,2024-06-18T17:22,Phone,Medium,sales_expectation,Sales promised a custom report that doesn't exist.,-0.57,5.11,10.91,1
204244,C101990,2024-12-03T00:29,Chat,Medium,billing_admin,VAT appears to be calculated incorrectly.,-0.1,3.1,8.09,1
204245,C101990,2024-05-14T22:16,In-App,Low,billing_admin,VAT appears to be calculated incorrectly.,-0.41,2.1,6.06,1
204246,C101990,2024-06-06T23:40,Phone,Medium,product_performance,The reporting page keeps timing out.,0.13,0.16,24.98,1
204247,C101990,2024-07-09T08:47,Email,Medium,product_performance,Mobile app crashes when I try to view inventory levels.,-0.51,5.27,37.44,1
204248,C101991,2024-11-01T10:00,Chat,High,billing_admin,We were charged for extra users we don't have.,-0.05,2.74,5.43,1
204249,C101992,2024-12-15T12:36,Email,Medium,product_performance,Dashboard loads very slowly during peak hours.,0.22,3.22,10.25,1
204250,C101992,2024-05-10T07:50,Phone,High,sales_expectation,Sales promised a custom report that doesn't exist.,0.13,2.37,9.9,1
204251,C101992,2024-11-24T22:56,Email,High,billing_admin,VAT appears to be calculated incorrectly.,0.25,4.03,6.9,1
204252,C101992,2024-02-16T22:31,In-App,Medium,sales_expectation,"We were told onboarding would be fully managed, but it wasn't.",0.28,5.59,13.55,1
204253,C101992,2024-05-15T17:25,Phone,Medium,product_usability,The new dashboard is confusing for my staff.,-0.08,1.26,12.68,1
204254,C101993,2024-12-07T00:51,Chat,Medium,product_usability,The new dashboard is confusing for my staff.,-0.64,1.11,12.62,1
204255,C101995,2024-04-22T18:46,In-App,High,sales_expectation,Sales promised a custom report that doesn't exist.,-0.07,28.69,30.01,0
204256,C101995,2024-02-23T17:57,Chat,Medium,product_usability,It's hard to find where to update product SKUs.,0.34,1.51,1.66,0
204257,C101995,2024-10-16T03:38,In-App,Urgent,billing_admin,VAT appears to be calculated incorrectly.,-0.27,0.7,7.57,1
204258,C101996,2024-07-14T02:00,Chat,Urgent,billing_admin,VAT appears to be calculated incorrectly.,0.4,13.15,34.73,1
204259,C101996,2024-12-01T08:11,Email,Low,billing_admin,I need to change our billing email and can't find the option.,-0.08,1.15,10.64,1
204260,C101996,2024-07-06T21:44,Chat,Medium,product_usability,The new dashboard is confusing for my staff.,-0.06,0.17,7.33,1
204261,C101997,2024-09-29T06:46,In-App,Urgent,product_performance,Dashboard loads very slowly during peak hours.,0.07,4.24,14.58,1
204262,C101998,2024-11-24T15:22,Email,Low,product_usability,Search results are not clearly sorted.,0.19,1.14,8.3,1
204263,C101998,2024-04-13T10:09,Phone,Medium,billing_admin,We were charged for extra users we don't have.,-0.49,1.96,6.1,1
204264,C101998,2024-12-13T08:18,Email,Medium,billing_admin,We were charged for extra users we don't have.,0.13,2.27,10.5,1
204265,C101998,2024-04-16T11:04,In-App,Medium,product_usability,The new dashboard is confusing for my staff.,0.41,1.69,10.42,0
204266,C101998,2024-12-10T13:56,Phone,Low,billing_admin,Our discount was not applied to this renewal.,-0.27,5.49,13.47,1
204267,C101999,2024-12-10T03:35,In-App,Medium,billing_admin,We were charged for extra users we don't have.,-0.22,1.66,8.14,0
204268,C101999,2024-10-04T06:04,Phone,High,product_usability,Search results are not clearly sorted.,0.34,0.98,3.85,1
204269,C101999,2024-05-13T11:37,Chat,Medium,billing_admin,Our discount was not applied to this renewal.,-0.57,6.6,15.24,1
204270,C101999,2024-08-30T12:54,Phone,High,billing_admin,VAT appears to be calculated incorrectly.,0.34,3.19,6.72,1
204271,C101999,2024-12-25T00:13,Phone,Low,sales_expectation,Sales promised a custom report that doesn't exist.,-0.05,1.0,6.61,0
204272,C101999,2024-07-28T10:04,Chat,High,product_usability,Bulk upload flow is not intuitive.,0.29,0.69,3.26,1
204273,C101999,2024-11-17T21:16,In-App,Medium,sales_expectation,Pricing discussed in the demo does not match our invoice.,-0.04,1.24,2.12,1
204274,C102000,2024-12-04T18:00,Phone,Medium,product_usability,The new dashboard is confusing for my staff.,0.08,0.72,13.67,1
204275,C102001,2024-07-18T02:16,Phone,Medium,product_usability,The new dashboard is confusing for my staff.,0.33,1.02,5.12,1
204276,C102002,2024-08-10T21:30,Phone,Medium,product_performance,The reporting page keeps timing out.,0.2,0.12,1.91,1
204277,C102002,2024-09-10T11:05,Email,Medium,product_usability,The new dashboard is confusing for my staff.,0.62,1.3,2.27,1
204278,C102003,2024-06-14T18:52,Phone,Medium,billing_admin,VAT appears to be calculated incorrectly.,-0.14,1.89,3.53,1
204279,C102003,2024-08-05T09:00,Phone,Medium,product_usability,It's hard to find where to update product SKUs.,-0.19,3.63,14.09,0
204280,C102003,2024-10-15T20:27,In-App,Low,billing_admin,VAT appears to be calculated incorrectly.,-0.08,1.11,4.29,1
204281,C102003,2024-09-04T22:33,Phone,Medium,product_usability,It's hard to find where to update product SKUs.,0.23,4.89,6.47,1
204282,C102004,2024-08-20T23:44,In-App,Urgent,product_performance,Dashboard loads very slowly during peak hours.,0.21,2.63,3.98,1
204283,C102004,2024-07-03T06:37,Email,Medium,product_performance,The reporting page keeps timing out.,-0.53,7.13,16.3,1
204284,C102005,2024-12-22T07:27,In-App,Medium,product_performance,The reporting page keeps timing out.,-0.19,1.06,17.95,1
204285,C102006,2024-07-01T00:31,Email,Medium,product_usability,It's hard to find where to update product SKUs.,-0.28,2.35,3.45,1
204286,C102007,2024-10-25T19:42,In-App,Medium,product_performance,Dashboard loads very slowly during peak hours.,-0.14,5.61,14.29,1
204287,C102008,2024-10-25T09:08,Phone,High,sales_expectation,We expected multi-warehouse support out of the box.,-0.62,11.17,13.45,1
204288,C102009,2024-06-09T20:35,Email,Low,product_performance,Mobile app crashes when I try to view inventory levels.,0.27,4.84,9.26,1
204289,C102009,2024-07-31T07:59,Email,Medium,billing_admin,I need to change our billing email and can't find the option.,0.14,0.31,8.12,1
