customer_id,company_name,country,region,is_eu,industry,company_size_bucket,annual_contract_value,product_tier,sales_segment,acquisition_channel,contract_start_date,contract_end_date,renewed_flag,discount_pct,initial_onboarding_score,is_churned
C101461,Company_1461,Spain,Europe,1,Hospitality,51-200,29306.06,Enterprise,MidMarket,Outbound,3/4/2023,,1,0.48,3.4,0
C101462,Company_1462,Netherlands,Europe,1,Retail,10-Jan,1449.14,Starter,SMB_Inside,Partner,1/3/2023,,1,0.33,7.9,0
C101463,Company_1463,Spain,Europe,1,Ecommerce,Nov-50,3359.53,Growth,SMB_Field,Inbound,6/22/2023,,1,0.29,6.4,0
C101464,Company_1464,US,North America,0,,1000+,453698.13,Growth,Enterprise,Outbound,1/22/2024,1/22/2025,0,0.3,7.7,0
C101465,Company_1465,Canada,North America,0,,Nov-50,4976.26,Starter,SMB_Inside,SelfServe,9/13/2023,9/13/2024,0,0.31,8.6,0
C101466,Company_1466,US,North America,0,,10-Jan,1744.06,Starter,SMB_Field,Inbound,2/11/2024,2/11/2025,0,0.06,6.8,0
C101467,Company_1467,France,Europe,1,,10-Jan,1584.45,Starter,SMB_Inside,Outbound,4/6/2023,,1,0.08,4.7,0
C101468,Company_1468,US,North America,0,,Nov-50,8875.76,Growth,SMB_Inside,Inbound,1/31/2023,,1,0.08,6.8,0
C101469,Company_1469,Spain,Europe,1,Manufacturing,10-Jan,2994.69,Starter,SMB_Inside,SelfServe,11/8/2023,,1,0.08,6.7,0
C101470,Company_1470,Germany,Europe,1,Manufacturing,51-200,35844.96,Enterprise,MidMarket,Inbound,5/29/2023,,1,0.12,9.1,0
C101471,Company_1471,US,North America,0,Healthcare,10-Jan,2976.47,Starter,SMB_Field,Partner,3/23/2024,9/22/2024,0,0.07,6.5,0
C101472,Company_1472,UK,Europe,1,Healthcare,10-Jan,1555.16,Starter,SMB_Inside,Outbound,4/28/2023,,1,0.3,8.3,0
C101473,Company_1473,France,Europe,1,Wholesale,10-Jan,2773.23,Starter,SMB_Field,Inbound,6/14/2023,,1,0.21,7.5,0
C101474,Company_1474,US,North America,0,Ecommerce,1000+,176333.48,Enterprise,Enterprise,Inbound,10/14/2023,10/14/2024,0,0.13,6.2,0
C101475,Company_1475,Netherlands,Europe,1,,10-Jan,1228.65,Starter,SMB_Field,Outbound,8/22/2023,8/22/2024,0,0.03,6.2,0
C101476,Company_1476,Netherlands,Europe,1,Manufacturing,10-Jan,1906.35,Starter,SMB_Field,Outbound,4/27/2023,7/27/2023,0,0.23,6.1,1
C101477,Company_1477,France,Europe,1,,10-Jan,2693.93,Starter,SMB_Field,Partner,8/26/2023,,1,0.43,5.1,0
C101478,Company_1478,France,Europe,1,,51-200,26753.48,Enterprise,MidMarket,SelfServe,4/4/2023,,1,0.11,4.8,0
C101479,Company_1479,Netherlands,Europe,1,Logistics,Nov-50,9237.72,Growth,SMB_Field,SelfServe,3/3/2023,,1,0.16,7.7,0
C101480,Company_1480,Germany,Europe,1,,Nov-50,5332.26,Starter,SMB_Inside,Inbound,9/26/2023,9/26/2024,0,0.24,10,0
C101481,Company_1481,Spain,Europe,1,Logistics,10-Jan,1427.58,Starter,SMB_Field,Outbound,12/29/2023,,1,0.12,5.8,0
C101482,Company_1482,UK,Europe,1,,Nov-50,8127.89,Growth,SMB_Inside,Inbound,3/23/2024,3/24/2025,0,0.25,7.6,0
C101483,Company_1483,Netherlands,Europe,1,,10-Jan,1571.22,Growth,SMB_Inside,Inbound,1/19/2024,1/19/2025,0,0.08,5.8,0
C101484,Company_1484,Netherlands,Europe,1,,10-Jan,2660.45,Growth,SMB_Inside,SelfServe,3/21/2023,,1,0.07,7.3,0
C101485,Company_1485,US,North America,0,Logistics,Nov-50,5984.24,Enterprise,SMB_Field,Outbound,12/5/2023,,1,0.21,5.3,0
C101486,Company_1486,Australia,North America,0,Hospitality,10-Jan,1993.55,Starter,SMB_Inside,SelfServe,9/13/2023,9/13/2024,0,0.14,6.6,0
C101487,Company_1487,Canada,North America,0,Healthcare,10-Jan,2164.02,Enterprise,SMB_Inside,Outbound,2/2/2024,5/3/2024,0,0.06,6,1
C101488,Company_1488,Australia,North America,0,,201-1000,103737.5,Enterprise,Enterprise,Inbound,2/28/2024,2/28/2025,0,0.09,8.4,0
C101489,Company_1489,Canada,North America,0,,10-Jan,2977.39,Starter,SMB_Field,SelfServe,12/6/2023,,1,0.06,7.1,0
C101490,Company_1490,France,Europe,1,,10-Jan,2884.76,Starter,SMB_Field,Inbound,11/19/2023,,1,0.12,7.8,0
C101491,Company_1491,Spain,Europe,1,Manufacturing,10-Jan,1140.66,Starter,SMB_Inside,SelfServe,1/10/2023,,1,0.4,6,0
C101492,Company_1492,Canada,North America,0,Wholesale,Nov-50,9462.77,Starter,SMB_Inside,Inbound,1/21/2023,,1,0.14,6,0
C101493,Company_1493,Netherlands,Europe,1,Wholesale,Nov-50,3842.29,Enterprise,SMB_Inside,SelfServe,5/25/2023,,1,0.19,8.8,0
C101494,Company_1494,Spain,Europe,1,Logistics,10-Jan,2689.02,Growth,SMB_Inside,Inbound,2/25/2024,8/26/2024,0,0.31,4.1,0
C101495,Company_1495,UK,Europe,1,,Nov-50,5907.44,Starter,SMB_Inside,Inbound,5/30/2023,,1,0.16,6.8,0
C101496,Company_1496,Spain,Europe,1,Logistics,Nov-50,4741.01,Growth,SMB_Field,Inbound,4/21/2023,,1,0.38,8.4,0
C101497,Company_1497,Germany,Europe,1,Healthcare,Nov-50,8707.48,Growth,SMB_Inside,SelfServe,2/27/2023,,1,0.07,6.6,0
C101498,Company_1498,Spain,Europe,1,Retail,10-Jan,2164.19,Starter,SMB_Inside,Partner,1/30/2024,7/31/2024,0,0.22,6.5,0
C101499,Company_1499,US,North America,0,Hospitality,201-1000,70894.67,Enterprise,Enterprise,SelfServe,12/27/2023,12/27/2024,0,0.27,6.5,0
C101500,Company_1500,Spain,Europe,1,Healthcare,Nov-50,5082.62,Growth,SMB_Inside,Outbound,3/4/2024,9/3/2024,0,0.22,6.7,0
C101501,Company_1501,Germany,Europe,1,,Nov-50,4466.28,Growth,SMB_Inside,Outbound,8/31/2023,8/31/2024,0,0.08,6.8,0
C101502,Company_1502,France,Europe,1,Hospitality,201-1000,72066.07,Growth,Enterprise,Inbound,2/16/2024,8/17/2024,0,0.2,8.4,0
C101503,Company_1503,Netherlands,Europe,1,Healthcare,1000+,463376.54,Starter,Enterprise,Inbound,1/4/2024,7/5/2024,0,0.03,7.3,0
C101504,Company_1504,US,North America,0,Logistics,10-Jan,1241.35,Starter,SMB_Field,SelfServe,11/8/2023,,1,0.14,5.6,0
C101505,Company_1505,UK,Europe,1,Professional Services,51-200,36822.81,Starter,MidMarket,Partner,4/15/2023,,1,0.14,5.6,0
C101506,Company_1506,Germany,Europe,1,,Nov-50,7124.79,Growth,SMB_Field,SelfServe,1/24/2024,7/25/2024,0,0.32,6.4,0
C101507,Company_1507,Spain,Europe,1,,Nov-50,9355.07,Growth,SMB_Inside,SelfServe,5/21/2023,,1,0.18,6.3,0
C101508,Company_1508,Netherlands,Europe,1,,Nov-50,7727.8,Growth,SMB_Inside,SelfServe,1/11/2024,7/12/2024,0,0.17,7.7,0
C101509,Company_1509,Australia,North America,0,Manufacturing,201-1000,133511.42,Growth,Enterprise,Outbound,2/18/2023,,1,0.11,3.7,0
C101510,Company_1510,Spain,Europe,1,Hospitality,10-Jan,2523.9,Growth,SMB_Inside,Inbound,2/19/2024,,1,0.18,7.1,0
C101511,Company_1511,France,Europe,1,Ecommerce,51-200,15259.33,Enterprise,MidMarket,SelfServe,11/25/2023,11/25/2024,0,0.16,8.1,0
C101512,Company_1512,France,Europe,1,Logistics,10-Jan,2879.65,Starter,SMB_Inside,Outbound,1/23/2024,4/23/2024,0,0.14,7.6,1
C101513,Company_1513,Spain,Europe,1,Professional Services,10-Jan,2836.1,Starter,SMB_Inside,Outbound,4/4/2023,7/4/2023,0,0.15,5.2,1
C101514,Company_1514,Spain,Europe,1,,Nov-50,9197.72,Growth,SMB_Inside,SelfServe,12/27/2023,12/27/2024,0,0.03,7.7,0
C101515,Company_1515,Spain,Europe,1,Healthcare,10-Jan,2884.4,Starter,SMB_Inside,Outbound,10/3/2023,1/2/2024,0,0.15,5.3,1
C101516,Company_1516,Australia,North America,0,Retail,201-1000,131953.09,Enterprise,Enterprise,Outbound,8/5/2023,8/5/2024,0,0.16,6.5,0
C101517,Company_1517,Netherlands,Europe,1,Professional Services,51-200,18667.65,Growth,MidMarket,SelfServe,1/5/2023,,1,0.18,6.9,0
C101518,Company_1518,France,Europe,1,,10-Jan,2431.92,Growth,SMB_Inside,Outbound,5/22/2023,,1,0.19,9.4,0
C101519,Company_1519,France,Europe,1,,1000+,347089.11,Growth,Enterprise,SelfServe,10/23/2023,10/23/2024,0,0.07,8,0
C101520,Company_1520,Spain,Europe,1,Hospitality,Nov-50,8765.02,Growth,SMB_Inside,Inbound,3/28/2023,,1,0.59,3.1,0
C101521,Company_1521,France,Europe,1,,10-Jan,1313.1,Starter,SMB_Inside,SelfServe,11/23/2023,,1,0.04,5.4,0
C101522,Company_1522,Netherlands,Europe,1,Professional Services,51-200,11116.68,Growth,MidMarket,SelfServe,4/12/2023,,1,0.06,6.2,0
C101523,Company_1523,Spain,Europe,1,Wholesale,51-200,25248.59,Enterprise,MidMarket,Partner,8/8/2023,8/8/2024,0,0.31,6.4,0
C101524,Company_1524,Australia,North America,0,Hospitality,Nov-50,6765.4,Starter,SMB_Inside,Partner,7/1/2023,7/1/2024,0,0.28,9.8,0
C101525,Company_1525,France,Europe,1,Manufacturing,Nov-50,9827.22,Growth,SMB_Inside,SelfServe,7/28/2023,7/28/2024,0,0.06,8.1,0
C101526,Company_1526,UK,Europe,1,,10-Jan,2950.36,Starter,SMB_Inside,Inbound,5/16/2023,,1,0.27,6.5,0
C101527,Company_1527,US,North America,0,,10-Jan,2159.46,Starter,SMB_Inside,Partner,9/2/2023,,1,0.24,6.8,0
C101528,Company_1528,Spain,Europe,1,Professional Services,10-Jan,2168.83,Starter,SMB_Inside,Inbound,4/17/2023,10/17/2023,0,0.07,7.7,1
C101529,Company_1529,Canada,North America,0,,10-Jan,2596.96,Starter,SMB_Inside,Outbound,7/11/2023,10/10/2023,0,0.06,5.3,1
C101530,Company_1530,France,Europe,1,Wholesale,51-200,31053.27,Growth,MidMarket,Partner,3/26/2024,3/27/2025,0,0.04,7.4,0
C101531,Company_1531,Netherlands,Europe,1,,201-1000,95935.45,Growth,Enterprise,Inbound,4/7/2023,4/7/2024,0,0.44,7.4,1
C101532,Company_1532,France,Europe,1,Retail,51-200,39904.64,Enterprise,MidMarket,Outbound,9/5/2023,,1,0.06,7.4,0
C101533,Company_1533,Netherlands,Europe,1,Retail,Nov-50,5433.74,Growth,SMB_Inside,Outbound,2/22/2024,8/23/2024,0,0.27,7.7,0
C101534,Company_1534,France,Europe,1,Healthcare,10-Jan,1877.42,Growth,SMB_Field,Partner,6/25/2023,,1,0.16,6.8,0
C101535,Company_1535,Germany,Europe,1,Logistics,Nov-50,3607.63,Starter,SMB_Field,Partner,7/18/2023,7/18/2024,0,0.2,6.4,0
C101536,Company_1536,Canada,North America,0,,Nov-50,5622.44,Starter,SMB_Inside,Outbound,8/4/2023,8/4/2024,0,0.26,4.1,0
C101537,Company_1537,Netherlands,Europe,1,Healthcare,201-1000,114615.88,Growth,Enterprise,SelfServe,3/15/2023,,1,0.08,5.4,0
C101538,Company_1538,Canada,North America,0,,201-1000,59014.02,Enterprise,Enterprise,Partner,1/2/2023,,1,0.14,7.6,0
C101539,Company_1539,UK,Europe,1,,201-1000,77178.96,Growth,Enterprise,SelfServe,11/20/2023,11/20/2024,0,0.3,7.3,0
C101540,Company_1540,France,Europe,1,Wholesale,10-Jan,2425.08,Starter,SMB_Inside,Inbound,5/19/2023,,1,0.27,10,0
C101541,Company_1541,Spain,Europe,1,,Nov-50,8599.01,Growth,SMB_Inside,Partner,3/16/2023,3/16/2024,0,0.3,7.4,1
C101542,Company_1542,Netherlands,Europe,1,,1000+,246475.48,Growth,Enterprise,Inbound,7/27/2023,7/27/2024,0,0.24,3.4,0
C101543,Company_1543,UK,Europe,1,Professional Services,10-Jan,1249.45,Growth,SMB_Field,Partner,7/7/2023,10/6/2023,0,0.3,7.7,1
C101544,Company_1544,Australia,North America,0,Hospitality,10-Jan,2315.51,Starter,SMB_Inside,Inbound,8/17/2023,,1,0.28,5.5,0
C101545,Company_1545,Australia,North America,0,,10-Jan,1565.53,Growth,SMB_Field,Partner,6/23/2023,,1,0.1,5.3,0
C101546,Company_1546,Netherlands,Europe,1,,51-200,30443.38,Growth,MidMarket,Outbound,1/10/2023,,1,0.14,5.6,0
C101547,Company_1547,Germany,Europe,1,Ecommerce,10-Jan,2547.03,Starter,SMB_Inside,Inbound,3/23/2023,9/22/2023,0,0.15,3.3,1
C101548,Company_1548,US,North America,0,Manufacturing,10-Jan,1337.91,Starter,SMB_Inside,Outbound,1/17/2024,1/17/2025,0,0.14,7.7,0
C101549,Company_1549,UK,Europe,1,,10-Jan,2665.73,Growth,SMB_Field,Inbound,9/30/2023,9/30/2024,0,0.12,7.2,0
C101550,Company_1550,Australia,North America,0,Manufacturing,10-Jan,2867.5,Starter,SMB_Inside,Partner,2/22/2024,8/23/2024,0,0.29,7.8,0
C101551,Company_1551,Australia,North America,0,Wholesale,Nov-50,9032.39,Starter,SMB_Inside,Partner,11/13/2023,11/13/2024,0,0.19,7.9,0
C101552,Company_1552,UK,Europe,1,Manufacturing,Nov-50,4330.66,Growth,SMB_Inside,SelfServe,7/9/2023,7/9/2024,0,0.1,3.8,0
C101553,Company_1553,UK,Europe,1,Ecommerce,Nov-50,4796.81,Starter,SMB_Inside,Partner,10/23/2023,10/23/2024,0,0.23,8.4,0
C101554,Company_1554,Germany,Europe,1,Ecommerce,51-200,27252.57,Growth,MidMarket,Inbound,1/21/2024,1/21/2025,0,0.24,5.5,0
C101555,Company_1555,Spain,Europe,1,Professional Services,51-200,39441.63,Enterprise,MidMarket,Outbound,3/24/2023,,1,0.38,5,0
C101556,Company_1556,France,Europe,1,Healthcare,10-Jan,2907.15,Growth,SMB_Inside,Outbound,5/29/2023,11/28/2023,0,0.22,4.5,1
C101557,Company_1557,Spain,Europe,1,Wholesale,201-1000,130935.13,Growth,Enterprise,SelfServe,7/3/2023,,1,0.31,7.2,0
C101558,Company_1558,Germany,Europe,1,,Nov-50,9182.28,Growth,SMB_Field,SelfServe,6/18/2023,12/18/2023,0,0.17,7.1,1
C101559,Company_1559,Netherlands,Europe,1,,10-Jan,2020.21,Starter,SMB_Inside,Outbound,10/20/2023,10/20/2024,0,0.08,7.4,0
C101560,Company_1560,Spain,Europe,1,Logistics,10-Jan,2714.81,Starter,SMB_Field,SelfServe,6/5/2023,6/5/2024,0,0.19,4.8,1
C101561,Company_1561,Australia,North America,0,Ecommerce,Nov-50,7968.6,Enterprise,SMB_Field,Inbound,9/10/2023,9/10/2024,0,0.26,6,0
C101562,Company_1562,Australia,North America,0,,10-Jan,2417.46,Starter,SMB_Inside,Inbound,1/7/2023,,1,0.22,8.3,0
C101563,Company_1563,Australia,North America,0,,10-Jan,2741.8,Enterprise,SMB_Inside,SelfServe,10/27/2023,,1,0.16,6.8,0
C101564,Company_1564,Australia,North America,0,Retail,Nov-50,9833.69,Growth,SMB_Field,Outbound,11/16/2023,11/16/2024,0,0.19,6.4,0
C101565,Company_1565,UK,Europe,1,Retail,Nov-50,5061.59,Growth,SMB_Inside,Outbound,2/6/2023,,1,0.45,5.8,0
C101566,Company_1566,France,Europe,1,Hospitality,Nov-50,8913.8,Growth,SMB_Field,Outbound,8/6/2023,8/6/2024,0,0.23,4.2,0
C101567,Company_1567,Canada,North America,0,Wholesale,1000+,358747.17,Enterprise,Enterprise,Partner,11/30/2023,11/30/2024,0,0.13,5.9,0
C101568,Company_1568,France,Europe,1,Healthcare,51-200,32546.91,Growth,MidMarket,Partner,1/1/2023,,1,0.18,6.7,0
C101569,Company_1569,US,North America,0,Logistics,Nov-50,4633.52,Growth,SMB_Inside,SelfServe,8/13/2023,8/13/2024,0,0.21,3.8,0
C101570,Company_1570,Australia,North America,0,Logistics,51-200,17010.7,Growth,MidMarket,Outbound,10/7/2023,,1,0.17,5.2,0
C101571,Company_1571,Canada,North America,0,Wholesale,10-Jan,2964.18,Growth,SMB_Inside,Inbound,2/23/2023,,1,0.22,4.9,0
C101572,Company_1572,Australia,North America,0,Professional Services,Nov-50,6263.37,Growth,SMB_Inside,Outbound,2/29/2024,8/30/2024,0,0.31,5.6,0
C101573,Company_1573,Australia,North America,0,Healthcare,51-200,23068.24,Growth,MidMarket,SelfServe,1/4/2023,,1,0.07,8.2,0
C101574,Company_1574,Netherlands,Europe,1,Retail,10-Jan,2968.12,Starter,SMB_Inside,Outbound,9/28/2023,12/28/2023,0,0.11,5.9,1
C101575,Company_1575,Netherlands,Europe,1,,Nov-50,4674.4,Starter,SMB_Field,Inbound,3/5/2024,3/6/2025,0,0.39,5.9,0
C101576,Company_1576,France,Europe,1,Hospitality,1000+,277979.66,Growth,Enterprise,SelfServe,9/25/2023,9/25/2024,0,0.13,4.7,0
C101577,Company_1577,Spain,Europe,1,Ecommerce,1000+,471379.82,Growth,Enterprise,Inbound,2/11/2024,2/11/2025,0,0.15,5.6,0
C101578,Company_1578,Netherlands,Europe,1,,10-Jan,2853.95,Growth,SMB_Inside,SelfServe,8/1/2023,,1,0.27,3.4,0
C101579,Company_1579,UK,Europe,1,,10-Jan,1022.48,Starter,SMB_Inside,Partner,3/22/2023,,1,0.16,4.7,0
C101580,Company_1580,France,Europe,1,,10-Jan,1643.47,Growth,SMB_Inside,Outbound,8/25/2023,,1,0.14,7.3,0
C101581,Company_1581,Germany,Europe,1,Ecommerce,10-Jan,1779.49,Growth,SMB_Inside,SelfServe,4/24/2023,,1,0.1,5.1,0
C101582,Company_1582,Canada,North America,0,Wholesale,10-Jan,2485.07,Starter,SMB_Field,SelfServe,3/13/2023,,1,0.12,6.7,0
C101583,Company_1583,Netherlands,Europe,1,Ecommerce,201-1000,68511.25,Growth,Enterprise,Inbound,9/14/2023,9/14/2024,0,0.43,6.5,0
C101584,Company_1584,Germany,Europe,1,Logistics,10-Jan,1051.41,Starter,SMB_Inside,Inbound,8/18/2023,2/17/2024,0,0.61,4.5,1
C101585,Company_1585,Spain,Europe,1,Professional Services,1000+,407248.43,Growth,Enterprise,SelfServe,10/3/2023,10/3/2024,0,0.24,5,0
C101586,Company_1586,UK,Europe,1,Manufacturing,10-Jan,2593.32,Starter,SMB_Inside,Inbound,5/24/2023,,1,0.04,5.6,0
C101587,Company_1587,US,North America,0,Healthcare,51-200,13012.88,Growth,MidMarket,Inbound,3/4/2024,3/5/2025,0,0.35,6.9,0
C101588,Company_1588,Canada,North America,0,,Nov-50,8369.08,Starter,SMB_Inside,Inbound,6/20/2023,,1,0.27,7,0
C101589,Company_1589,Spain,Europe,1,Retail,Nov-50,3424.49,Growth,SMB_Inside,Inbound,6/9/2023,,1,0.2,9,0
C101590,Company_1590,Netherlands,Europe,1,,51-200,17172.86,Growth,MidMarket,Outbound,6/13/2023,,1,0.29,4.5,0
C101591,Company_1591,UK,Europe,1,Ecommerce,10-Jan,1270.47,Growth,SMB_Field,Inbound,1/30/2024,1/30/2025,0,0.17,3.6,0
C101592,Company_1592,Germany,Europe,1,Manufacturing,Nov-50,9215.89,Starter,SMB_Inside,Inbound,6/12/2023,,1,0.08,7.4,0
C101593,Company_1593,Canada,North America,0,Hospitality,Nov-50,6318.44,Starter,SMB_Inside,Partner,3/7/2023,,1,0.06,8.1,0
C101594,Company_1594,US,North America,0,,10-Jan,2920.12,Starter,SMB_Inside,SelfServe,1/3/2024,7/4/2024,0,0.37,4.5,0
C101595,Company_1595,Netherlands,Europe,1,Manufacturing,10-Jan,2362.56,Growth,SMB_Inside,SelfServe,12/22/2023,6/22/2024,0,0.28,6,1
C101596,Company_1596,US,North America,0,Professional Services,Nov-50,8398.66,Growth,SMB_Inside,Outbound,9/2/2023,,1,0.09,7.8,0
C101597,Company_1597,France,Europe,1,Logistics,201-1000,138796.93,Growth,Enterprise,Outbound,7/16/2023,,1,0.14,6.1,0
C101598,Company_1598,Spain,Europe,1,,51-200,35810.6,Enterprise,MidMarket,Partner,11/25/2023,11/25/2024,0,0.11,6,0
C101599,Company_1599,France,Europe,1,Manufacturing,10-Jan,1983.28,Starter,SMB_Field,Partner,2/1/2024,2/1/2025,0,0.21,5.3,0
C101600,Company_1600,US,North America,0,Logistics,10-Jan,1067.69,Starter,SMB_Inside,Inbound,11/10/2023,,1,0.14,5.2,0
C101601,Company_1601,US,North America,0,Ecommerce,Nov-50,9427.68,Enterprise,SMB_Inside,SelfServe,4/6/2023,,1,0.23,6.3,0
C101602,Company_1602,Australia,North America,0,,10-Jan,1872.61,Starter,SMB_Inside,Inbound,6/13/2023,,1,0.04,5.8,0
C101603,Company_1603,Germany,Europe,1,,10-Jan,1252.62,Starter,SMB_Inside,SelfServe,1/16/2024,7/17/2024,0,0.05,7.4,0
C101604,Company_1604,Spain,Europe,1,Logistics,51-200,14951.12,Enterprise,MidMarket,Inbound,3/26/2023,,1,0.16,5.1,0
C101605,Company_1605,France,Europe,1,Ecommerce,Nov-50,5153.46,Starter,SMB_Inside,SelfServe,1/21/2023,1/22/2024,0,0.12,8.5,1
C101606,Company_1606,US,North America,0,Logistics,10-Jan,1741.43,Starter,SMB_Inside,Partner,2/14/2024,2/14/2025,0,0.11,5.1,0
C101607,Company_1607,Spain,Europe,1,,Nov-50,6096.55,Growth,SMB_Field,SelfServe,10/27/2023,,1,0.13,6.7,0
C101608,Company_1608,US,North America,0,Manufacturing,10-Jan,2558.61,Enterprise,SMB_Inside,Partner,2/25/2024,5/26/2024,0,0.2,6.9,1
C101609,Company_1609,Australia,North America,0,Wholesale,10-Jan,1461,Growth,SMB_Field,SelfServe,12/24/2023,,1,0.42,5.4,0
C101610,Company_1610,Spain,Europe,1,,Nov-50,4935.95,Growth,SMB_Field,Inbound,12/4/2023,12/4/2024,0,0.18,8.3,0
C101611,Company_1611,Germany,Europe,1,Retail,Nov-50,3644.39,Starter,SMB_Inside,Inbound,6/22/2023,,1,0.22,6.1,0
C101612,Company_1612,France,Europe,1,,Nov-50,8692.29,Growth,SMB_Inside,Inbound,2/26/2023,,1,0.08,7.7,0
C101613,Company_1613,US,North America,0,Retail,10-Jan,2776.61,Starter,SMB_Inside,Outbound,3/14/2023,,1,0.18,6.5,0
C101614,Company_1614,UK,Europe,1,,201-1000,115629.65,Enterprise,Enterprise,Outbound,11/17/2023,,1,0.06,4.8,0
C101615,Company_1615,France,Europe,1,,Nov-50,6027.38,Growth,SMB_Inside,SelfServe,4/23/2023,,1,0.07,5.2,0
C101616,Company_1616,UK,Europe,1,Hospitality,Nov-50,8018.73,Starter,SMB_Inside,Partner,8/13/2023,8/13/2024,0,0.1,7.8,0
C101617,Company_1617,Netherlands,Europe,1,Healthcare,51-200,38534.11,Enterprise,MidMarket,Inbound,10/21/2023,,1,0.26,7.6,0
C101618,Company_1618,Germany,Europe,1,,Nov-50,8884.5,Starter,SMB_Inside,Outbound,7/5/2023,7/5/2024,0,0.13,5.3,0
C101619,Company_1619,UK,Europe,1,Retail,10-Jan,1149.1,Enterprise,SMB_Field,Partner,2/13/2024,8/14/2024,0,0.04,6.1,0
C101620,Company_1620,UK,Europe,1,,201-1000,46754.33,Growth,Enterprise,Partner,6/1/2023,,1,0.27,4.3,0
C101621,Company_1621,Germany,Europe,1,Hospitality,201-1000,54394.72,Growth,Enterprise,Partner,10/11/2023,4/11/2024,0,0.15,4.3,1
C101622,Company_1622,US,North America,0,,201-1000,45143.6,Growth,Enterprise,Partner,3/11/2023,,1,0.04,8,0
C101623,Company_1623,US,North America,0,,10-Jan,2987.13,Growth,SMB_Inside,Outbound,8/23/2023,,1,0.38,9.5,0
C101624,Company_1624,US,North America,0,,1000+,480445.01,Starter,Enterprise,Outbound,11/16/2023,11/16/2024,0,0.08,4.9,0
C101625,Company_1625,Canada,North America,0,,201-1000,106335.97,Enterprise,Enterprise,Inbound,8/8/2023,8/8/2024,0,0.05,5.6,0
C101626,Company_1626,Australia,North America,0,Retail,Nov-50,9232.74,Enterprise,SMB_Inside,SelfServe,2/27/2023,,1,0.11,7,0
C101627,Company_1627,Canada,North America,0,,51-200,38966.71,Growth,MidMarket,Outbound,9/2/2023,,1,0.06,9.8,0
C101628,Company_1628,US,North America,0,Manufacturing,1000+,352362.47,Growth,Enterprise,Outbound,3/26/2024,3/27/2025,0,0.22,8.2,0
C101629,Company_1629,Netherlands,Europe,1,Manufacturing,51-200,32427.34,Enterprise,MidMarket,Inbound,8/26/2023,8/26/2024,0,0.2,7,0
C101630,Company_1630,France,Europe,1,Logistics,10-Jan,2241.11,Starter,SMB_Field,Inbound,1/16/2023,,1,0.27,2.6,0
C101631,Company_1631,Germany,Europe,1,Manufacturing,Nov-50,4362.17,Starter,SMB_Inside,Partner,8/8/2023,8/8/2024,0,0.07,7.6,0
C101632,Company_1632,Spain,Europe,1,,10-Jan,1835.48,Starter,SMB_Inside,SelfServe,11/30/2023,11/30/2024,0,0.21,8.7,0
C101633,Company_1633,Australia,North America,0,Healthcare,10-Jan,2594.6,Starter,SMB_Inside,Inbound,2/29/2024,,1,0.05,2.9,0
C101634,Company_1634,Germany,Europe,1,Wholesale,10-Jan,1023.75,Starter,SMB_Inside,SelfServe,12/24/2023,,1,0.12,6.8,0
C101635,Company_1635,Canada,North America,0,,51-200,24211.19,Enterprise,MidMarket,Inbound,3/26/2024,3/27/2025,0,0.24,7,0
C101636,Company_1636,Spain,Europe,1,Retail,Nov-50,7786.39,Starter,SMB_Inside,Outbound,12/6/2023,12/6/2024,0,0.14,7.8,0
C101637,Company_1637,Australia,North America,0,,51-200,18339.92,Growth,MidMarket,Outbound,5/13/2023,,1,0.29,6.2,0
C101638,Company_1638,UK,Europe,1,Retail,10-Jan,1470.47,Growth,SMB_Inside,Inbound,12/29/2023,6/29/2024,0,0.05,5.9,1
C101639,Company_1639,Germany,Europe,1,Wholesale,Nov-50,7553.5,Growth,SMB_Field,Partner,4/16/2023,,1,0.12,5,0
C101640,Company_1640,Canada,North America,0,Retail,51-200,23042.55,Growth,MidMarket,Inbound,10/25/2023,,1,0.22,5.8,0
C101641,Company_1641,Canada,North America,0,Ecommerce,Nov-50,7007.71,Enterprise,SMB_Inside,SelfServe,6/12/2023,,1,0.24,6.9,0
C101642,Company_1642,Germany,Europe,1,Manufacturing,1000+,321487.81,Growth,Enterprise,Inbound,6/15/2023,,1,0.08,5.9,0
C101643,Company_1643,Canada,North America,0,,Nov-50,8419.01,Starter,SMB_Inside,Inbound,11/10/2023,5/11/2024,0,0.46,7.6,1
C101644,Company_1644,Germany,Europe,1,,Nov-50,8381.99,Starter,SMB_Inside,Inbound,11/22/2023,11/22/2024,0,0.51,4.3,0
C101645,Company_1645,Canada,North America,0,Manufacturing,51-200,38295.22,Starter,MidMarket,Partner,8/29/2023,8/29/2024,0,0.13,6.6,0
